Date_of_usage,Azure_region,Service_Type,Demand_units,Capacity_allocated,Cost_USD,Service_availability,Market_Trend_Index,Holiday_Flag,lag_1,lag_2,rolling_mean_3,usage_spike
2024-04-21,Us South,Compute,201,224,39.36,99.8,1.04,0,128.0,124.0,151.0,0
2024-04-22,Us South,Compute,98,115,14.67,99.03,1.02,0,201.0,128.0,142.33333333333334,0
2024-04-22,Us South,Compute,492,551,60.75,98.96,1.14,0,98.0,201.0,263.6666666666667,1
2024-04-22,Us South,Compute,132,142,15.87,98.56,1.19,1,492.0,98.0,240.66666666666666,0
2024-04-22,Us South,Compute,288,357,51.47,99.38,1.3,0,132.0,492.0,304.0,0
2024-04-22,Us South,Compute,419,500,75.52,99.91,0.93,0,288.0,132.0,279.6666666666667,0
2024-04-22,Us South,Compute,401,439,54.48,98.5,0.97,0,419.0,288.0,369.3333333333333,0
2024-04-23,Us South,Compute,77,90,14.35,98.91,0.87,0,401.0,419.0,299.0,0
2024-04-23,Us South,Compute,288,323,54.66,97.23,0.88,0,77.0,401.0,255.33333333333334,0
2024-04-23,Us South,Compute,280,311,47.14,97.62,1.24,0,288.0,77.0,215.0,0
2024-04-23,Us South,Compute,83,91,10.12,98.68,1.23,0,280.0,288.0,217.0,0
2024-04-23,Us South,Compute,91,106,16.35,97.99,1.16,0,83.0,280.0,151.33333333333334,0
2024-04-23,Us South,Compute,472,517,63.56,97.57,1.48,1,91.0,83.0,215.33333333333334,1
2024-04-24,Us South,Compute,280,317,48.84,98.44,0.88,0,472.0,91.0,281.0,0
2024-04-24,Us South,Compute,124,145,18.34,99.27,1.05,0,280.0,472.0,292.0,0
2024-04-24,Us South,Compute,504,602,65.51,97.22,1.24,0,124.0,280.0,302.6666666666667,1
2024-04-24,Us South,Compute,226,253,32.0,98.64,0.86,1,504.0,124.0,284.6666666666667,0
2024-04-25,Us South,Compute,235,279,41.98,97.05,0.86,0,226.0,504.0,321.6666666666667,0
2024-04-25,Us South,Compute,505,620,77.01,98.82,1.15,0,235.0,226.0,322.0,1
2024-04-25,Us South,Compute,185,231,32.36,98.7,1.39,1,505.0,235.0,308.3333333333333,0
2024-04-25,Us South,Compute,399,482,65.6,98.88,0.96,0,185.0,505.0,363.0,0
2024-04-26,Us South,Compute,281,351,41.99,97.42,1.14,0,399.0,185.0,288.3333333333333,0
2024-04-26,Us South,Compute,152,174,18.31,98.02,1.1,0,281.0,399.0,277.3333333333333,0
2024-04-26,Us South,Compute,160,171,20.99,99.64,1.13,0,152.0,281.0,197.66666666666666,0
2024-04-27,Us South,Compute,341,383,46.23,98.95,1.06,0,160.0,152.0,217.66666666666666,0
2024-04-27,Us South,Compute,98,118,12.44,98.05,0.81,0,341.0,160.0,199.66666666666666,0
2024-04-27,Us South,Compute,169,190,33.64,98.61,1.44,0,98.0,341.0,202.66666666666666,0
2024-04-27,Us South,Compute,325,382,64.17,97.87,0.85,1,169.0,98.0,197.33333333333334,0
2024-04-27,Us South,Compute,132,156,19.42,97.16,1.38,0,325.0,169.0,208.66666666666666,0
2024-04-27,Us South,Compute,640,787,100.2,97.85,1.3,0,132.0,325.0,365.6666666666667,1
2024-04-27,Us South,Compute,454,562,90.78,99.09,1.42,0,640.0,132.0,408.6666666666667,0
2024-04-28,Us South,Compute,168,189,27.26,98.14,1.02,1,454.0,640.0,420.6666666666667,0
2024-04-28,Us South,Compute,360,445,65.66,98.39,1.3,0,168.0,454.0,327.3333333333333,0
2024-04-29,Us South,Compute,152,159,27.49,98.74,1.02,1,360.0,168.0,226.66666666666666,0
2024-04-29,Us South,Compute,198,238,29.55,99.98,1.09,0,152.0,360.0,236.66666666666666,0
2024-04-29,Us South,Compute,185,197,32.01,99.3,1.07,0,198.0,152.0,178.33333333333334,0
2024-04-29,Us South,Compute,332,360,62.94,98.37,1.1,0,185.0,198.0,238.33333333333334,0
2024-04-30,Us South,Compute,346,432,62.86,97.4,1.22,0,332.0,185.0,287.6666666666667,0
2024-04-30,Us South,Compute,254,292,42.23,99.56,0.93,0,346.0,332.0,310.6666666666667,0
2024-04-30,Us South,Compute,678,784,101.14,99.12,1.41,0,254.0,346.0,426.0,1
2024-04-30,Us South,Compute,228,268,33.21,99.26,1.29,0,678.0,254.0,386.6666666666667,0
2024-04-30,Us South,Compute,304,349,42.64,97.68,0.9,0,228.0,678.0,403.3333333333333,0
2024-04-30,Us South,Compute,54,56,7.12,98.99,0.97,0,304.0,228.0,195.33333333333334,0
2024-05-01,Us South,Compute,360,416,48.08,98.02,1.03,0,54.0,304.0,239.33333333333334,0
2024-05-01,Us South,Compute,246,271,36.91,99.23,1.34,0,360.0,54.0,220.0,0
2024-05-01,Us South,Compute,499,588,80.11,98.35,1.02,0,246.0,360.0,368.3333333333333,1
2024-05-02,Us South,Compute,49,55,6.23,98.98,0.8,0,499.0,246.0,264.6666666666667,0
2024-05-02,Us South,Compute,292,316,40.48,98.37,1.24,0,49.0,499.0,280.0,0
2024-05-02,Us South,Compute,271,322,39.73,97.66,1.2,0,292.0,49.0,204.0,0
2024-05-02,Us South,Compute,408,484,70.66,97.81,0.9,0,271.0,292.0,323.6666666666667,0
2024-05-02,Us South,Compute,103,128,18.13,98.22,1.19,0,408.0,271.0,260.6666666666667,0
2024-05-02,Us South,Compute,607,703,104.97,97.36,1.34,0,103.0,408.0,372.6666666666667,1
2024-05-02,Us South,Compute,339,415,64.8,98.12,1.19,0,607.0,103.0,349.6666666666667,0
2024-05-02,Us South,Compute,182,221,31.61,99.31,0.85,0,339.0,607.0,376.0,0
2024-05-02,Us South,Compute,387,407,49.43,98.61,1.18,0,182.0,339.0,302.6666666666667,0
2024-05-02,Us South,Compute,481,591,78.14,99.72,1.03,0,387.0,182.0,350.0,1
2024-05-03,Us South,Compute,152,180,24.14,99.89,1.01,0,481.0,387.0,340.0,0
2024-05-03,Us South,Compute,387,443,63.33,98.0,1.18,0,152.0,481.0,340.0,0
2024-05-03,Us South,Compute,314,349,44.43,97.76,0.82,0,387.0,152.0,284.3333333333333,0
2024-05-03,Us South,Compute,229,251,32.5,97.89,1.19,0,314.0,387.0,310.0,0
2024-05-03,Us South,Compute,92,98,16.02,99.48,1.39,1,229.0,314.0,211.66666666666666,0
2024-05-03,Us South,Compute,164,197,27.3,99.07,1.03,1,92.0,229.0,161.66666666666666,0
2024-05-04,Us South,Compute,393,421,48.07,99.32,1.2,0,164.0,92.0,216.33333333333334,0
2024-05-04,Us South,Compute,401,472,72.13,99.43,1.21,0,393.0,164.0,319.3333333333333,0
2024-05-04,Us South,Compute,193,218,32.19,97.15,1.3,0,401.0,393.0,329.0,0
2024-05-04,Us South,Compute,223,249,43.04,97.39,1.15,0,193.0,401.0,272.3333333333333,0
2024-05-04,Us South,Compute,610,749,121.71,97.67,1.49,0,223.0,193.0,342.0,1
2024-05-04,Us South,Compute,542,576,75.03,98.19,1.21,0,610.0,223.0,458.3333333333333,1
2024-05-05,Us South,Compute,265,282,38.51,99.34,1.45,0,542.0,610.0,472.3333333333333,0
2024-05-05,Us South,Compute,212,230,27.63,99.87,0.96,0,265.0,542.0,339.6666666666667,0
2024-05-05,Us South,Compute,83,102,14.83,97.68,1.44,0,212.0,265.0,186.66666666666666,0
2024-05-05,Us South,Compute,332,410,62.24,97.99,1.37,0,83.0,212.0,209.0,0
2024-05-06,Us South,Compute,379,435,75.23,97.26,1.4,0,332.0,83.0,264.6666666666667,0
2024-05-06,Us South,Compute,420,520,54.08,97.1,1.34,0,379.0,332.0,377.0,0
2024-05-06,Us South,Compute,574,710,72.65,98.28,1.22,0,420.0,379.0,457.6666666666667,1
2024-05-06,Us South,Compute,440,513,67.21,98.29,1.06,0,574.0,420.0,478.0,0
2024-05-06,Us South,Compute,375,462,47.48,98.53,0.87,0,440.0,574.0,463.0,0
2024-05-06,Us South,Compute,90,105,12.82,97.79,0.82,0,375.0,440.0,301.6666666666667,0
2024-05-06,Us South,Compute,134,158,24.33,98.92,0.81,0,90.0,375.0,199.66666666666666,0
2024-05-07,Us South,Compute,225,263,28.7,99.41,0.92,1,134.0,90.0,149.66666666666666,0
2024-05-07,Us South,Compute,217,228,41.44,98.12,0.86,0,225.0,134.0,192.0,0
2024-05-07,Us South,Compute,124,150,15.15,99.5,0.91,0,217.0,225.0,188.66666666666666,0
2024-05-07,Us South,Compute,161,189,24.55,97.65,1.33,1,124.0,217.0,167.33333333333334,0
2024-05-07,Us South,Compute,363,410,61.38,97.88,1.1,0,161.0,124.0,216.0,0
2024-05-07,Us South,Compute,290,333,37.47,99.98,0.83,1,363.0,161.0,271.3333333333333,0
2024-05-07,Us South,Compute,70,75,9.51,97.88,1.02,1,290.0,363.0,241.0,0
2024-05-07,Us South,Compute,394,482,69.04,97.76,1.13,0,70.0,290.0,251.33333333333334,0
2024-05-08,Us South,Compute,76,85,9.43,97.52,1.36,0,394.0,70.0,180.0,0
2024-05-08,Us South,Compute,176,197,28.58,99.02,0.81,1,76.0,394.0,215.33333333333334,0
2024-05-08,Us South,Compute,246,271,38.3,98.19,1.31,0,176.0,76.0,166.0,0
2024-05-08,Us South,Compute,371,422,67.72,99.02,0.95,0,246.0,176.0,264.3333333333333,0
2024-05-09,Us South,Compute,613,747,115.2,97.58,1.26,0,371.0,246.0,410.0,1
2024-05-09,Us South,Compute,463,553,72.43,98.02,1.0,0,613.0,371.0,482.3333333333333,0
2024-05-09,Us South,Compute,159,173,30.26,99.57,0.93,0,463.0,613.0,411.6666666666667,0
2024-05-09,Us South,Compute,267,283,49.16,97.99,0.95,0,159.0,463.0,296.3333333333333,0
2024-05-09,Us South,Compute,169,178,20.89,97.12,0.81,0,267.0,159.0,198.33333333333334,0
2024-05-10,Us South,Compute,134,145,19.53,97.14,1.48,1,169.0,267.0,190.0,0
2024-05-10,Us South,Compute,437,501,55.13,99.06,0.93,0,134.0,169.0,246.66666666666666,0
2024-05-10,Us South,Compute,339,392,65.81,98.81,1.0,0,437.0,134.0,303.3333333333333,0
2024-05-10,Us South,Compute,414,507,52.44,98.88,0.96,0,339.0,437.0,396.6666666666667,0
2024-05-10,Us South,Compute,193,205,27.6,97.22,1.28,0,414.0,339.0,315.3333333333333,0
2024-05-10,Us South,Compute,125,141,23.51,99.29,1.29,0,193.0,414.0,244.0,0
2024-05-10,Us South,Compute,266,294,40.19,97.73,0.98,0,125.0,193.0,194.66666666666666,0
2024-05-10,Us South,Compute,377,401,70.85,99.56,0.86,0,266.0,125.0,256.0,0
2024-05-10,Us South,Compute,516,565,66.38,99.86,1.32,0,377.0,266.0,386.3333333333333,1
2024-05-10,Us South,Compute,299,338,41.45,98.41,1.17,0,516.0,377.0,397.3333333333333,0
2024-05-11,Us South,Compute,349,415,51.47,99.6,1.23,0,299.0,516.0,388.0,0
2024-05-11,Us South,Compute,85,104,13.04,97.35,0.97,0,349.0,299.0,244.33333333333334,0
2024-05-11,Us South,Compute,280,326,37.87,99.34,1.3,1,85.0,349.0,238.0,0
2024-05-11,Us South,Compute,258,314,39.87,98.01,1.16,0,280.0,85.0,207.66666666666666,0
2024-05-11,Us South,Compute,591,627,111.13,97.12,1.45,0,258.0,280.0,376.3333333333333,1
2024-05-12,Us South,Compute,402,464,66.2,97.45,1.49,0,591.0,258.0,417.0,0
2024-05-12,Us South,Compute,133,150,25.64,97.45,1.47,0,402.0,591.0,375.3333333333333,0
2024-05-12,Us South,Compute,346,373,67.92,97.67,1.23,0,133.0,402.0,293.6666666666667,0
2024-05-12,Us South,Compute,458,512,59.03,99.54,1.42,0,346.0,133.0,312.3333333333333,0
2024-05-12,Us South,Compute,315,331,43.71,97.47,1.1,0,458.0,346.0,373.0,0
2024-05-12,Us South,Compute,161,190,26.61,99.03,1.3,0,315.0,458.0,311.3333333333333,0
2024-05-13,Us South,Compute,141,173,26.17,98.89,1.19,0,161.0,315.0,205.66666666666666,0
2024-05-13,Us South,Compute,124,133,22.68,99.01,0.98,0,141.0,161.0,142.0,0
2024-05-13,Us South,Compute,171,194,30.28,97.84,1.16,0,124.0,141.0,145.33333333333334,0
2024-05-13,Us South,Compute,270,310,32.92,98.79,0.81,0,171.0,124.0,188.33333333333334,0
2024-05-13,Us South,Compute,438,505,69.99,98.07,1.0,0,270.0,171.0,293.0,0
2024-05-13,Us South,Compute,405,487,49.98,97.14,1.06,0,438.0,270.0,371.0,0
2024-05-14,Us South,Compute,221,276,35.44,98.57,1.42,0,405.0,438.0,354.6666666666667,0
2024-05-14,Us South,Compute,686,748,92.16,97.49,1.44,0,221.0,405.0,437.3333333333333,1
2024-05-14,Us South,Compute,540,636,90.32,97.65,1.45,0,686.0,221.0,482.3333333333333,1
2024-05-14,Us South,Compute,257,305,44.29,97.32,1.42,0,540.0,686.0,494.3333333333333,0
2024-05-14,Us South,Compute,86,101,14.06,97.67,1.15,0,257.0,540.0,294.3333333333333,0
2024-05-15,Us South,Compute,505,598,88.92,97.82,1.37,0,86.0,257.0,282.6666666666667,1
2024-05-15,Us South,Compute,172,190,22.37,99.64,1.16,0,505.0,86.0,254.33333333333334,0
2024-05-15,Us South,Compute,248,268,38.04,99.01,1.15,0,172.0,505.0,308.3333333333333,0
2024-05-15,Us South,Compute,290,325,39.16,98.41,1.13,0,248.0,172.0,236.66666666666666,0
2024-05-16,Us South,Compute,430,523,55.1,97.49,0.86,0,290.0,248.0,322.6666666666667,0
2024-05-16,Us South,Compute,72,78,11.98,99.1,1.05,0,430.0,290.0,264.0,0
2024-05-17,Us South,Compute,342,369,58.71,99.25,1.19,1,72.0,430.0,281.3333333333333,0
2024-05-17,Us South,Compute,477,521,72.55,97.38,1.2,0,342.0,72.0,297.0,1
2024-05-17,Us South,Compute,319,361,40.83,97.76,1.4,0,477.0,342.0,379.3333333333333,0
2024-05-17,Us South,Compute,371,391,46.39,98.95,1.39,0,319.0,477.0,389.0,0
2024-05-18,Us South,Compute,313,381,44.32,98.73,1.05,1,371.0,319.0,334.3333333333333,0
2024-05-18,Us South,Compute,63,76,10.61,98.14,0.94,0,313.0,371.0,249.0,0
2024-05-18,Us South,Compute,158,170,28.88,99.08,0.85,0,63.0,313.0,178.0,0
2024-05-18,Us South,Compute,190,225,36.9,98.76,1.33,0,158.0,63.0,137.0,0
2024-05-18,Us South,Compute,385,449,74.19,97.47,0.81,0,190.0,158.0,244.33333333333334,0
2024-05-18,Us South,Compute,264,293,44.62,97.11,1.15,1,385.0,190.0,279.6666666666667,0
2024-05-18,Us South,Compute,515,636,98.33,97.37,1.36,1,264.0,385.0,388.0,1
2024-05-18,Us South,Compute,259,316,50.39,99.96,1.29,0,515.0,264.0,346.0,0
2024-05-18,Us South,Compute,209,241,29.81,99.57,0.86,0,259.0,515.0,327.6666666666667,0
2024-05-18,Us South,Compute,669,744,106.59,97.42,1.5,0,209.0,259.0,379.0,1
2024-05-18,Us South,Compute,273,305,32.79,97.92,1.12,0,669.0,209.0,383.6666666666667,0
2024-05-19,Us South,Compute,173,205,26.07,99.57,0.93,1,273.0,669.0,371.6666666666667,0
2024-05-19,Us South,Compute,88,109,14.75,99.7,0.99,0,173.0,273.0,178.0,0
2024-05-19,Us South,Compute,400,483,58.96,99.46,1.28,0,88.0,173.0,220.33333333333334,0
2024-05-19,Us South,Compute,415,499,68.14,99.3,1.21,0,400.0,88.0,301.0,0
2024-05-19,Us South,Compute,386,474,47.46,98.36,1.17,0,415.0,400.0,400.3333333333333,0
2024-05-19,Us South,Compute,659,781,92.56,98.59,1.44,0,386.0,415.0,486.6666666666667,1
2024-05-19,Us South,Compute,99,117,18.56,98.02,1.31,0,659.0,386.0,381.3333333333333,0
2024-05-19,Us South,Compute,360,383,55.91,99.42,1.04,1,99.0,659.0,372.6666666666667,0
2024-05-20,Us South,Compute,245,280,45.64,99.52,1.36,1,360.0,99.0,234.66666666666666,0
2024-05-20,Us South,Compute,155,169,25.24,98.37,0.95,0,245.0,360.0,253.33333333333334,0
2024-05-20,Us South,Compute,374,462,60.04,99.09,0.85,0,155.0,245.0,258.0,0
2024-05-20,Us South,Compute,192,221,25.38,98.19,0.98,0,374.0,155.0,240.33333333333334,0
2024-05-20,Us South,Compute,504,571,71.44,98.27,1.36,1,192.0,374.0,356.6666666666667,1
2024-05-20,Us South,Compute,299,348,49.27,98.22,0.96,0,504.0,192.0,331.6666666666667,0
2024-05-20,Us South,Compute,332,349,65.84,99.22,0.83,0,299.0,504.0,378.3333333333333,0
2024-05-20,Us South,Compute,467,574,73.01,99.09,1.1,0,332.0,299.0,366.0,1
2024-05-20,Us South,Compute,424,450,79.82,98.44,1.18,0,467.0,332.0,407.6666666666667,0
2024-05-21,Us South,Compute,357,417,43.22,97.02,0.9,0,424.0,467.0,416.0,0
2024-05-21,Us South,Compute,395,451,57.98,98.78,1.11,0,357.0,424.0,392.0,0
2024-05-21,Us South,Compute,360,395,61.54,97.31,1.13,0,395.0,357.0,370.6666666666667,0
2024-05-21,Us South,Compute,167,179,22.15,97.81,0.9,0,360.0,395.0,307.3333333333333,0
2024-05-21,Us South,Compute,345,369,57.28,98.25,1.34,0,167.0,360.0,290.6666666666667,0
2024-05-21,Us South,Compute,94,101,13.44,97.71,0.84,0,345.0,167.0,202.0,0
2024-05-21,Us South,Compute,514,618,84.98,99.37,1.29,1,94.0,345.0,317.6666666666667,1
2024-05-22,Us South,Compute,371,420,69.61,98.18,1.12,0,514.0,94.0,326.3333333333333,0
2024-05-22,Us South,Compute,400,448,50.22,98.25,0.9,0,371.0,514.0,428.3333333333333,0
2024-05-22,Us South,Compute,567,702,74.61,98.29,1.23,0,400.0,371.0,446.0,1
2024-05-22,Us South,Compute,246,294,30.74,98.64,1.15,0,567.0,400.0,404.3333333333333,0
2024-05-23,Us South,Compute,279,332,47.37,99.09,1.39,0,246.0,567.0,364.0,0
2024-05-23,Us South,Compute,352,422,51.02,98.17,1.21,1,279.0,246.0,292.3333333333333,0
2024-05-23,Us South,Compute,109,135,21.79,98.31,1.34,0,352.0,279.0,246.66666666666666,0
2024-05-23,Us South,Compute,345,382,44.59,99.74,1.28,0,109.0,352.0,268.6666666666667,0
2024-05-23,Us South,Compute,385,407,60.93,98.33,1.21,0,345.0,109.0,279.6666666666667,0
2024-05-23,Us South,Compute,297,321,57.67,98.79,1.25,0,385.0,345.0,342.3333333333333,0
2024-05-24,Us South,Compute,68,80,12.44,99.46,0.83,0,297.0,385.0,250.0,0
2024-05-24,Us South,Compute,404,488,73.85,98.83,1.46,0,68.0,297.0,256.3333333333333,0
2024-05-24,Us South,Compute,598,699,76.68,98.83,1.3,0,404.0,68.0,356.6666666666667,1
2024-05-24,Us South,Compute,163,200,23.3,97.37,1.17,0,598.0,404.0,388.3333333333333,0
2024-05-24,Us South,Compute,353,377,55.36,99.08,0.99,0,163.0,598.0,371.3333333333333,0
2024-05-25,Us South,Compute,248,274,41.97,98.79,1.23,0,353.0,163.0,254.66666666666666,0
2024-05-25,Us South,Compute,561,620,99.04,98.82,1.45,0,248.0,353.0,387.3333333333333,1
2024-05-26,Us South,Compute,48,58,6.54,98.96,1.04,1,561.0,248.0,285.6666666666667,0
2024-05-26,Us South,Compute,385,477,65.4,97.1,1.32,0,48.0,561.0,331.3333333333333,0
2024-05-26,Us South,Compute,383,455,51.45,97.21,1.3,0,385.0,48.0,272.0,0
2024-05-27,Us South,Compute,383,417,67.02,97.71,0.96,0,383.0,385.0,383.6666666666667,0
2024-05-27,Us South,Compute,380,425,47.42,98.39,1.09,1,383.0,383.0,382.0,0
2024-05-27,Us South,Compute,236,276,44.18,97.92,1.12,0,380.0,383.0,333.0,0
2024-05-27,Us South,Compute,559,642,105.3,97.15,1.23,0,236.0,380.0,391.6666666666667,1
2024-05-27,Us South,Compute,113,136,15.23,99.94,0.84,0,559.0,236.0,302.6666666666667,0
2024-05-28,Us South,Compute,52,62,7.33,99.36,0.99,0,113.0,559.0,241.33333333333334,0
2024-05-28,Us South,Compute,251,282,42.34,98.12,0.96,0,52.0,113.0,138.66666666666666,0
2024-05-28,Us South,Compute,384,451,66.9,97.16,1.3,0,251.0,52.0,229.0,0
2024-05-28,Us South,Compute,257,300,33.89,99.2,1.22,0,384.0,251.0,297.3333333333333,0
2024-05-29,Us South,Compute,246,275,42.11,98.45,0.9,1,257.0,384.0,295.6666666666667,0
2024-05-29,Us South,Compute,514,631,74.2,97.65,1.3,0,246.0,257.0,339.0,1
2024-05-29,Us South,Compute,641,750,101.11,99.11,1.36,0,514.0,246.0,467.0,1
2024-05-29,Us South,Compute,468,511,73.48,98.78,1.1,0,641.0,514.0,541.0,1
2024-05-30,Us South,Compute,521,607,75.04,99.59,1.34,0,468.0,641.0,543.3333333333334,1
2024-05-30,Us South,Compute,431,519,85.54,98.05,0.98,0,521.0,468.0,473.3333333333333,0
2024-05-30,Us South,Compute,224,265,37.58,99.19,1.3,0,431.0,521.0,392.0,0
2024-05-30,Us South,Compute,446,473,70.01,99.74,1.12,0,224.0,431.0,367.0,0
2024-05-31,Us South,Compute,496,536,72.28,97.84,1.34,1,446.0,224.0,388.6666666666667,1
2024-05-31,Us South,Compute,329,395,63.31,99.82,1.35,0,496.0,446.0,423.6666666666667,0
2024-05-31,Us South,Compute,468,529,83.81,97.84,1.41,1,329.0,496.0,431.0,1
2024-05-31,Us South,Compute,451,537,72.06,99.11,1.25,1,468.0,329.0,416.0,0
2024-05-31,Us South,Compute,252,282,42.36,99.1,0.87,0,451.0,468.0,390.3333333333333,0
2024-05-31,Us South,Compute,466,523,91.3,99.19,0.96,0,252.0,451.0,389.6666666666667,1
2024-05-31,Us South,Compute,400,445,53.74,99.78,0.91,0,466.0,252.0,372.6666666666667,0
2024-06-01,Us South,Compute,563,627,92.8,99.4,1.31,0,400.0,466.0,476.3333333333333,1
2024-06-01,Us South,Compute,460,570,57.99,99.34,1.39,1,563.0,400.0,474.3333333333333,0
2024-06-01,Us South,Compute,55,59,7.7,99.56,1.2,1,460.0,563.0,359.3333333333333,0
2024-06-01,Us South,Compute,391,428,47.95,99.23,1.45,0,55.0,460.0,302.0,0
2024-06-01,Us South,Compute,687,780,112.71,97.27,1.42,0,391.0,55.0,377.6666666666667,1
2024-06-01,Us South,Compute,71,76,11.98,99.61,0.94,0,687.0,391.0,383.0,0
2024-06-01,Us South,Compute,346,405,60.17,99.64,1.07,0,71.0,687.0,368.0,0
2024-06-01,Us South,Compute,537,608,69.73,98.75,1.2,0,346.0,71.0,318.0,1
2024-06-01,Us South,Compute,589,652,92.44,97.51,1.27,0,537.0,346.0,490.6666666666667,1
2024-06-01,Us South,Compute,93,98,15.6,99.06,1.38,0,589.0,537.0,406.3333333333333,0
2024-06-02,Us South,Compute,415,508,60.16,97.87,1.17,0,93.0,589.0,365.6666666666667,0
2024-06-02,Us South,Compute,389,436,55.48,97.9,0.88,0,415.0,93.0,299.0,0
2024-06-02,Us South,Compute,126,151,22.01,99.21,1.11,0,389.0,415.0,310.0,0
2024-06-02,Us South,Compute,469,579,62.58,99.16,1.25,1,126.0,389.0,328.0,1
2024-06-03,Us South,Compute,640,767,111.13,97.36,1.42,0,469.0,126.0,411.6666666666667,1
2024-06-03,Us South,Compute,243,260,34.36,99.45,1.23,0,640.0,469.0,450.6666666666667,0
2024-06-03,Us South,Compute,630,758,85.29,99.75,1.42,0,243.0,640.0,504.3333333333333,1
2024-06-03,Us South,Compute,207,225,39.09,99.17,1.41,0,630.0,243.0,360.0,0
2024-06-03,Us South,Compute,327,394,42.19,98.93,1.1,0,207.0,630.0,388.0,0
2024-06-03,Us South,Compute,55,68,7.28,97.6,1.11,1,327.0,207.0,196.33333333333334,0
2024-06-03,Us South,Compute,45,52,7.37,97.14,0.9,0,55.0,327.0,142.33333333333334,0
2024-06-04,Us South,Compute,413,470,71.31,99.27,1.23,0,45.0,55.0,171.0,0
2024-06-04,Us South,Compute,264,296,44.78,98.93,0.95,0,413.0,45.0,240.66666666666666,0
2024-06-04,Us South,Compute,605,689,85.34,98.89,1.3,0,264.0,413.0,427.3333333333333,1
2024-06-04,Us South,Compute,136,161,22.16,97.21,1.11,0,605.0,264.0,335.0,0
2024-06-04,Us South,Compute,369,437,72.44,97.33,0.87,0,136.0,605.0,370.0,0
2024-06-04,Us South,Compute,113,126,17.77,98.25,1.39,1,369.0,136.0,206.0,0
2024-06-04,Us South,Compute,157,167,29.88,98.87,1.26,1,113.0,369.0,213.0,0
2024-06-05,Us South,Compute,76,89,9.81,98.74,1.01,0,157.0,113.0,115.33333333333333,0
2024-06-05,Us South,Compute,200,233,38.75,99.65,1.33,0,76.0,157.0,144.33333333333334,0
2024-06-05,Us South,Compute,169,188,33.65,98.02,1.13,0,200.0,76.0,148.33333333333334,0
2024-06-05,Us South,Compute,448,530,64.12,99.23,1.36,0,169.0,200.0,272.3333333333333,0
2024-06-05,Us South,Compute,66,76,8.72,98.55,0.87,0,448.0,169.0,227.66666666666666,0
2024-06-05,Us South,Compute,206,225,24.88,98.36,1.19,1,66.0,448.0,240.0,0
2024-06-05,Us South,Compute,155,162,22.91,97.69,1.0,0,206.0,66.0,142.33333333333334,0
2024-06-05,Us South,Compute,520,647,96.0,99.32,1.37,1,155.0,206.0,293.6666666666667,1
2024-06-05,Us South,Compute,378,458,70.42,99.83,1.3,1,520.0,155.0,351.0,0
2024-06-06,Us South,Compute,366,402,66.58,97.08,1.42,1,378.0,520.0,421.3333333333333,0
2024-06-06,Us South,Compute,304,349,59.89,98.53,0.88,0,366.0,378.0,349.3333333333333,0
2024-06-06,Us South,Compute,371,416,46.79,98.95,1.16,0,304.0,366.0,347.0,0
2024-06-06,Us South,Compute,302,356,55.27,98.53,1.02,0,371.0,304.0,325.6666666666667,0
2024-06-06,Us South,Compute,411,487,53.07,98.9,1.32,0,302.0,371.0,361.3333333333333,0
2024-06-07,Us South,Compute,96,113,15.0,99.36,1.48,0,411.0,302.0,269.6666666666667,0
2024-06-07,Us South,Compute,168,196,30.44,98.85,1.22,1,96.0,411.0,225.0,0
2024-06-07,Us South,Compute,400,433,62.04,98.29,0.99,0,168.0,96.0,221.33333333333334,0
2024-06-07,Us South,Compute,409,484,57.89,98.83,1.12,0,400.0,168.0,325.6666666666667,0
2024-06-08,Us South,Compute,127,151,21.36,99.74,0.88,1,409.0,400.0,312.0,0
2024-06-08,Us South,Compute,73,89,9.7,97.44,1.37,1,127.0,409.0,203.0,0
2024-06-08,Us South,Compute,412,504,68.88,97.45,1.25,0,73.0,127.0,204.0,0
